gene_name,ENTREZID
Zm00001d034003,103644002
Zm00001d034012,103644006
Zm00001d034023,103644011
Zm00001d034030,103644012
Zm00001d034038,103644014
Zm00001d034052,103644019
Zm00001d034055,103644020
Zm00001d034092,103644030
Zm00001d034099,103644035
Zm00001d034109,103644037
Zm00001d034117,103644041
Zm00001d034126,103644043
Zm00001d034130,103644045
Zm00001d034133,103644047
Zm00001d034152,103644055
Zm00001d034178,103644065
Zm00001d034190,103644071
Zm00001d034194,103644072
Zm00001d034199,103644073
Zm00001d034205,103644075
Zm00001d034207,103644077
Zm00001d034240,103644083
Zm00001d034246,103644086
Zm00001d034247,103644087
Zm00001d034249,103644088
Zm00001d034255,103644091
Zm00001d034259,103644093
Zm00001d034263,103644098
Zm00001d034272,103644100
Zm00001d034282,103644106
Zm00001d034305,103644118
Zm00001d034314,103644121
Zm00001d034327,103644128
Zm00001d034331,103644129
Zm00001d034339,103644132
Zm00001d034360,103644140
Zm00001d034364,103644142
Zm00001d034376,103644148
Zm00001d034382,103644149
Zm00001d034386,103644154
Zm00001d034388,103644157
Zm00001d034394,103644160
Zm00001d034406,103644161
Zm00001d034410,103644163
Zm00001d034415,103644166
Zm00001d034417,103644167
Zm00001d034419,103644168
Zm00001d034424,103644171
Zm00001d034428,103644172
Zm00001d034443,103644177
Zm00001d034444,103644178
Zm00001d034447,103644180
Zm00001d034452,103644181
Zm00001d034453,103644182
Zm00001d034454,103644183
Zm00001d034467,103644185
Zm00001d034475,103644188
Zm00001d034482,103644189
Zm00001d034501,103644195
Zm00001d034502,103644196
Zm00001d034507,103644198
Zm00001d034510,103644200
Zm00001d034515,103644204
Zm00001d034531,103644210
Zm00001d034536,103644213
Zm00001d034538,103644215
Zm00001d034551,103644217
Zm00001d034552,103644218
Zm00001d034559,103644219
Zm00001d034563,103644221
Zm00001d034564,103644222
Zm00001d034577,103644229
Zm00001d034581,103644231
Zm00001d034582,103644232
Zm00001d034584,103644233
Zm00001d034590,103644237
Zm00001d034593,103644240
Zm00001d034594,103644241
Zm00001d034608,103644244
Zm00001d034624,103644246
Zm00001d034628,103644248
Zm00001d034633,103644250
Zm00001d034636,103644251
Zm00001d034643,103644252
Zm00001d034646,103644253
Zm00001d034653,103644254
Zm00001d034655,103644256
Zm00001d034666,103644257
Zm00001d034664,103644258
Zm00001d034670,103644259
Zm00001d034672,103644260
Zm00001d034673,103644262
Zm00001d034711,103644279
Zm00001d034713,103644282
Zm00001d034723,103644285
Zm00001d034731,103644286
Zm00001d034734,103644287
Zm00001d034736,103644288
Zm00001d034735,103644289
Zm00001d034756,103644294
Zm00001d034769,103644296
Zm00001d034771,103644298
Zm00001d034773,103644301
Zm00001d034781,103644303
Zm00001d034813,103644317
Zm00001d034819,103644320
Zm00001d034832,103644323
Zm00001d034835,103644324
Zm00001d034872,103644329
Zm00001d034879,103644332
Zm00001d034882,103644333
Zm00001d034895,103644335
Zm00001d034926,103644343
Zm00001d034927,103644344
Zm00001d034935,103644346
Zm00001d034933,103644348
Zm00001d034931,103644350
Zm00001d034956,103644362
Zm00001d027230,103644366
Zm00001d027335,103644381
Zm00001d027392,103644387
Zm00001d027467,103644392
Zm00001d027476,103644394
Zm00001d027497,103644399
Zm00001d003604,103644400
Zm00001d027528,103644404
Zm00001d027567,103644408
Zm00001d027568,103644409
Zm00001d027636,103644420
Zm00001d027647,103644422
Zm00001d027665,103644425
Zm00001d027951,103644459
Zm00001d027968,103644460
Zm00001d027981,103644462
Zm00001d028015,103644471
Zm00001d028016,103644473
Zm00001d028032,103644476
Zm00001d028091,103644495
Zm00001d028108,103644496
Zm00001d028264,103644520
Zm00001d028314,103644524
Zm00001d028395,103644539
Zm00001d028508,103644559
Zm00001d028604,103644573
Zm00001d028671,103644583
Zm00001d028742,103644592
Zm00001d028765,103644596
Zm00001d028766,103644597
Zm00001d028794,103644602
Zm00001d028876,103644611
Zm00001d028879,103644612
Zm00001d028881,103644613
Zm00001d028884,103644614
Zm00001d029017,103644627
Zm00001d029103,103644641
Zm00001d029134,103644647
Zm00001d029163,103644651
Zm00001d029223,103644661
Zm00001d029338,103644683
Zm00001d029488,103644713
Zm00001d029510,103644715
Zm00001d029537,103644724
Zm00001d029575,103644728
Zm00001d029672,103644745
Zm00001d029732,103644757
Zm00001d029881,103644771
Zm00001d030105,103644834
Zm00001d030136,103644842
Zm00001d030239,103644867
Zm00001d030251,103644871
Zm00001d030392,103644905
Zm00001d030395,103644907
Zm00001d030396,103644908
Zm00001d030399,103644909
Zm00001d030412,103644913
Zm00001d030513,103644933
Zm00001d030622,103644961
Zm00001d030703,103644978
Zm00001d030724,103644984
Zm00001d030817,103645009
Zm00001d030960,103645037
Zm00001d030998,103645055
Zm00001d031027,103645062
Zm00001d031042,103645067
Zm00001d031070,103645071
Zm00001d031183,103645096
Zm00001d031260,103645107
Zm00001d031277,103645108
Zm00001d031305,103645115
Zm00001d031333,103645117
Zm00001d031367,103645125
Zm00001d031395,103645132
Zm00001d031405,103645134
Zm00001d031427,103645139
Zm00001d031482,103645145
Zm00001d031557,103645155
Zm00001d031558,103645156
Zm00001d031584,103645164
Zm00001d031591,103645166
Zm00001d031612,103645169
Zm00001d031629,103645172
Zm00001d031673,103645181
Zm00001d031680,103645182
Zm00001d031694,103645186
Zm00001d031731,103645192
Zm00001d031734,103645194
Zm00001d031819,103645207
Zm00001d031898,103645223
Zm00001d032008,103645245
Zm00001d032087,103645261
Zm00001d032101,103645263
Zm00001d032107,103645266
Zm00001d032118,103645270
Zm00001d032245,103645297
Zm00001d032427,103645322
Zm00001d032429,103645323
Zm00001d032523,103645330
Zm00001d032528,103645332
Zm00001d032542,103645334
Zm00001d032589,103645342
Zm00001d032628,103645345
Zm00001d032394,103645346
Zm00001d032392,103645348
Zm00001d032764,103645370
Zm00001d032803,103645378
Zm00001d032827,103645381
Zm00001d033029,103645417
Zm00001d033035,103645419
Zm00001d033100,103645431
Zm00001d033101,103645432
Zm00001d033102,103645433
Zm00001d033142,103645445
Zm00001d033164,103645449
Zm00001d033176,103645455
Zm00001d033208,103645459
Zm00001d033266,103645469
Zm00001d033326,103645477
Zm00001d033353,103645487
Zm00001d033413,103645498
Zm00001d028076,103645500
Zm00001d033460,103645514
Zm00001d033462,103645515
Zm00001d033508,103645531
Zm00001d033547,103645541
Zm00001d033551,103645542
Zm00001d033681,103645564
Zm00001d033713,103645569
Zm00001d033754,103645573
Zm00001d033769,103645580
Zm00001d033817,103645585
Zm00001d033843,103645590
Zm00001d033927,103645598
Zm00001d033982,103645607
Zm00001d034075,103645618
Zm00001d034084,103645621
Zm00001d034148,103645629
Zm00001d034173,103645634
Zm00001d034224,103645645
Zm00001d034225,103645646
Zm00001d034231,103645648
Zm00001d034258,103645653
Zm00001d034307,103645664
Zm00001d034396,103645683
Zm00001d034540,103645697
Zm00001d034541,103645699
Zm00001d034555,103645703
Zm00001d034639,103645710
Zm00001d034647,103645711
Zm00001d034701,103645720
Zm00001d034716,103645721
Zm00001d034764,103645723
Zm00001d034779,103645724
Zm00001d034830,103645732
Zm00001d034950,103645741
Zm00001d034953,103645742
Zm00001d001788,103645748
Zm00001d001790,103645750
Zm00001d001803,103645752
Zm00001d001806,103645753
Zm00001d001807,103645754
Zm00001d001809,103645755
Zm00001d001817,103645756
Zm00001d001818,103645757
Zm00001d001827,103645758
Zm00001d001828,103645759
Zm00001d001834,103645761
Zm00001d001835,103645762
Zm00001d001849,103645766
Zm00001d001856,103645768
Zm00001d001871,103645770
Zm00001d001882,103645776
Zm00001d001884,103645777
Zm00001d000377,103645778
Zm00001d000373,103645780
Zm00001d000370,103645781
Zm00001d001895,103645784
Zm00001d001902,103645786
Zm00001d001910,103645790
Zm00001d001928,103645796
Zm00001d001935,103645798
Zm00001d001936,103645799
Zm00001d001937,103645800
Zm00001d001944,103645801
Zm00001d001964,103645805
Zm00001d001971,103645809
Zm00001d001976,103645813
Zm00001d001983,103645815
Zm00001d001995,103645817
Zm00001d002011,103645821
Zm00001d002013,103645822
Zm00001d002014,103645824
Zm00001d002016,103645825
Zm00001d002019,103645828
Zm00001d002051,103645840
Zm00001d002052,103645841
Zm00001d002063,103645845
Zm00001d002072,103645846
Zm00001d002082,103645850
Zm00001d002089,103645852
Zm00001d002090,103645856
Zm00001d002095,103645857
Zm00001d002096,103645858
Zm00001d002110,103645861
Zm00001d002119,103645864
Zm00001d002121,103645865
Zm00001d002129,103645870
Zm00001d002137,103645871
Zm00001d002138,103645874
Zm00001d002144,103645875
Zm00001d002145,103645876
Zm00001d002147,103645877
Zm00001d002153,103645879
Zm00001d002150,103645883
Zm00001d002167,103645884
Zm00001d002175,103645888
Zm00001d002178,103645890
Zm00001d002179,103645892
Zm00001d002190,103645893
Zm00001d002198,103645896
Zm00001d002199,103645899
Zm00001d002228,103645900
Zm00001d002211,103645907
Zm00001d002232,103645909
Zm00001d002231,103645911
Zm00001d002230,103645912
Zm00001d002238,103645919
Zm00001d002252,103645923
Zm00001d002269,103645925
Zm00001d002275,103645927
Zm00001d002277,103645928
Zm00001d002286,103645930
Zm00001d002287,103645931
Zm00001d002299,103645932
Zm00001d002307,103645936
Zm00001d053263,103645937
Zm00001d002314,103645941
Zm00001d002325,103645943
Zm00001d002326,103645944
Zm00001d002333,103645946
Zm00001d002334,103645947
Zm00001d002345,103645953
Zm00001d002347,103645954
Zm00001d002349,103645955
Zm00001d002353,103645956
Zm00001d002357,103645957
Zm00001d002369,103645961
Zm00001d002370,103645962
Zm00001d002373,103645964
Zm00001d002382,103645966
Zm00001d002387,103645967
Zm00001d002390,103645969
Zm00001d002396,103645972
Zm00001d002408,103645976
Zm00001d002409,103645977
Zm00001d002411,103645978
Zm00001d002412,103645979
Zm00001d002413,103645980
Zm00001d002415,103645981
Zm00001d002441,103645990
Zm00001d002444,103645991
Zm00001d002447,103645992
Zm00001d002449,103645994
Zm00001d002452,103645995
Zm00001d002462,103645998
Zm00001d002465,103645999
Zm00001d002479,103646003
Zm00001d002482,103646005
Zm00001d000443,103646008
Zm00001d002495,103646009
Zm00001d002496,103646010
Zm00001d002498,103646011
Zm00001d002503,103646012
Zm00001d002505,103646013
Zm00001d002511,103646014
Zm00001d002515,103646015
Zm00001d002517,103646016
Zm00001d002533,103646020
Zm00001d002536,103646021
Zm00001d002541,103646023
Zm00001d002544,103646027
Zm00001d002547,103646029
Zm00001d002551,103646033
Zm00001d002560,103646034
Zm00001d002562,103646035
Zm00001d002570,103646037
Zm00001d002573,103646038
Zm00001d002584,103646044
Zm00001d002592,103646045
Zm00001d002599,103646048
Zm00001d002617,103646054
Zm00001d002626,103646055
Zm00001d002629,103646058
Zm00001d002631,103646060
Zm00001d002635,103646063
Zm00001d002640,103646065
Zm00001d002641,103646067
Zm00001d002656,103646072
Zm00001d002658,103646073
Zm00001d002670,103646076
Zm00001d002673,103646078
Zm00001d002678,103646079
Zm00001d002679,103646080
Zm00001d002685,103646081
Zm00001d002688,103646082
Zm00001d002695,103646084
Zm00001d002698,103646085
Zm00001d002699,103646086
Zm00001d000236,103646088
Zm00001d002703,103646089
Zm00001d002708,103646092
Zm00001d002712,103646094
Zm00001d002715,103646096
Zm00001d002731,103646101
Zm00001d002732,103646103
Zm00001d002733,103646104
Zm00001d002735,103646105
Zm00001d002737,103646106
Zm00001d002738,103646110
Zm00001d002746,103646115
Zm00001d002757,103646119
Zm00001d002760,103646120
Zm00001d002770,103646122
Zm00001d002771,103646123
Zm00001d002776,103646124
Zm00001d002788,103646129
Zm00001d002799,103646132
Zm00001d002803,103646135
Zm00001d002806,103646136
Zm00001d002817,103646141
Zm00001d002816,103646142
Zm00001d002821,103646145
Zm00001d002822,103646146
Zm00001d002826,103646147
Zm00001d002827,103646148
Zm00001d002836,103646151
Zm00001d002859,103646156
Zm00001d002865,103646158
Zm00001d002869,103646160
Zm00001d002870,103646162
Zm00001d002874,103646163
Zm00001d002917,103646173
Zm00001d002933,103646181
Zm00001d002939,103646183
Zm00001d002940,103646184
Zm00001d002952,103646186
Zm00001d002959,103646189
Zm00001d002972,103646191
Zm00001d002974,103646192
Zm00001d002987,103646196
Zm00001d002991,103646198
Zm00001d002993,103646199
Zm00001d002997,103646204
Zm00001d003013,103646208
Zm00001d003018,103646211
Zm00001d003017,103646212
Zm00001d003020,103646215
Zm00001d003021,103646216
Zm00001d003022,103646217
Zm00001d003037,103646221
Zm00001d003039,103646223
Zm00001d003048,103646229
Zm00001d003051,103646230
Zm00001d003089,103646241
Zm00001d003087,103646242
Zm00001d003092,103646245
Zm00001d003091,103646246
Zm00001d003098,103646249
Zm00001d003119,103646252
Zm00001d003121,103646253
Zm00001d003123,103646255
Zm00001d003136,103646256
Zm00001d003144,103646260
Zm00001d003147,103646262
Zm00001d003151,103646265
Zm00001d003162,103646270
Zm00001d003166,103646271
Zm00001d003168,103646272
Zm00001d003176,103646273
Zm00001d003183,103646275
Zm00001d003187,103646278
Zm00001d003198,103646282
Zm00001d003203,103646285
Zm00001d003208,103646286
Zm00001d003227,103646293
Zm00001d003245,103646296
Zm00001d003251,103646297
Zm00001d003256,103646298
Zm00001d003262,103646299
Zm00001d003273,103646301
Zm00001d003276,103646302
Zm00001d003282,103646305
Zm00001d003297,103646313
Zm00001d003298,103646315
Zm00001d003301,103646317
Zm00001d003302,103646318
Zm00001d003319,103646324
Zm00001d003320,103646325
Zm00001d003329,103646328
Zm00001d003333,103646329
Zm00001d003354,103646334
Zm00001d003355,103646335
Zm00001d003356,103646336
Zm00001d003358,103646338
Zm00001d003365,103646341
Zm00001d003369,103646343
Zm00001d003370,103646344
Zm00001d003372,103646346
Zm00001d003373,103646347
Zm00001d003375,103646349
Zm00001d003409,103646360
Zm00001d003412,103646361
Zm00001d003418,103646362
Zm00001d003436,103646366
Zm00001d003443,103646367
Zm00001d003463,103646370
Zm00001d003472,103646373
Zm00001d003499,103646378
Zm00001d003501,103646379
Zm00001d003510,103646383
Zm00001d003520,103646384
Zm00001d003543,103646391
Zm00001d003544,103646393
Zm00001d003545,103646394
Zm00001d003578,103646409
Zm00001d003583,103646413
Zm00001d003601,103646418
Zm00001d003603,103646419
Zm00001d003606,103646420
Zm00001d003611,103646424
Zm00001d003615,103646427
Zm00001d003646,103646437
Zm00001d003644,103646439
Zm00001d003650,103646441
Zm00001d003656,103646443
Zm00001d003655,103646444
Zm00001d003664,103646446
Zm00001d003668,103646447
Zm00001d003667,103646448
Zm00001d003670,103646449
Zm00001d003675,103646450
Zm00001d003680,103646454
Zm00001d003703,103646465
Zm00001d003710,103646467
Zm00001d003714,103646468
Zm00001d003730,103646477
Zm00001d003739,103646481
Zm00001d003750,103646485
Zm00001d003754,103646487
Zm00001d003758,103646488
Zm00001d003778,103646496
Zm00001d003780,103646497
Zm00001d003792,103646502
Zm00001d003791,103646503
Zm00001d003812,103646509
Zm00001d003822,103646512
Zm00001d003829,103646516
Zm00001d000134,103646524
Zm00001d000133,103646525
Zm00001d003865,103646533
Zm00001d003869,103646537
Zm00001d003884,103646542
Zm00001d003889,103646543
Zm00001d003929,103646558
Zm00001d003970,103646577
Zm00001d003983,103646581
Zm00001d003984,103646582
Zm00001d003986,103646585
Zm00001d003990,103646587
Zm00001d003996,103646589
Zm00001d004012,103646597
Zm00001d004015,103646598
Zm00001d004025,103646599
Zm00001d035589,103646603
Zm00001d004042,103646607
Zm00001d004046,103646608
Zm00001d004048,103646611
Zm00001d004071,103646617
Zm00001d004078,103646623
Zm00001d004087,103646627
Zm00001d004089,103646628
Zm00001d004092,103646630
Zm00001d004094,103646632
Zm00001d004102,103646635
Zm00001d004115,103646640
Zm00001d004130,103646647
Zm00001d004139,103646651
Zm00001d004140,103646653
Zm00001d004171,103646666
Zm00001d004172,103646667
Zm00001d004187,103646676
Zm00001d004215,103646691
Zm00001d004243,103646716
Zm00001d004306,103646747
Zm00001d004322,103646754
Zm00001d004332,103646764
Zm00001d004333,103646767
Zm00001d004335,103646769
Zm00001d004339,103646774
Zm00001d004348,103646784
Zm00001d004355,103646785
Zm00001d004357,103646787
Zm00001d004358,103646788
Zm00001d004363,103646790
Zm00001d004364,103646791
Zm00001d004366,103646792
Zm00001d004371,103646794
Zm00001d004383,103646802
Zm00001d004384,103646803
Zm00001d004390,103646807
Zm00001d004396,103646811
Zm00001d004409,103646824
Zm00001d004418,103646829
Zm00001d004431,103646839
Zm00001d004440,103646846
Zm00001d004451,103646852
Zm00001d004463,103646857
Zm00001d004467,103646858
Zm00001d004478,103646865
Zm00001d004484,103646867
Zm00001d004491,103646871
Zm00001d004495,103646874
Zm00001d004525,103646881
Zm00001d004526,103646882
Zm00001d004534,103646883
Zm00001d004541,103646885
Zm00001d004547,103646889
Zm00001d004553,103646890
Zm00001d004555,103646891
Zm00001d004557,103646895
Zm00001d004559,103646897
Zm00001d004560,103646898
Zm00001d004564,103646899
Zm00001d004587,103646907
Zm00001d004589,103646908
Zm00001d004591,103646909
Zm00001d004611,103646915
Zm00001d004623,103646918
Zm00001d004635,103646925
Zm00001d004649,103646931
Zm00001d004659,103646933
Zm00001d004667,103646939
Zm00001d004669,103646942
Zm00001d004687,103646955
Zm00001d004698,103646958
Zm00001d004709,103646962
Zm00001d004716,103646963
Zm00001d004719,103646970
Zm00001d004720,103646971
Zm00001d004725,103646975
Zm00001d004728,103646979
Zm00001d004729,103646981
Zm00001d004753,103646993
Zm00001d004754,103646994
Zm00001d004763,103647003
Zm00001d004769,103647007
Zm00001d004775,103647008
Zm00001d004790,103647016
Zm00001d004814,103647022
Zm00001d004818,103647023
Zm00001d004839,103647029
Zm00001d004841,103647030
Zm00001d004848,103647034
Zm00001d004861,103647038
Zm00001d004864,103647040
Zm00001d004867,103647043
Zm00001d004874,103647049
Zm00001d004877,103647051
Zm00001d004881,103647057
Zm00001d004882,103647058
Zm00001d004796,103647062
Zm00001d004888,103647067
Zm00001d004891,103647071
Zm00001d004897,103647074
Zm00001d004906,103647077
Zm00001d004913,103647081
Zm00001d004925,103647086
Zm00001d004926,103647088
Zm00001d004929,103647090
Zm00001d004931,103647091
Zm00001d004941,103647093
Zm00001d004955,103647104
Zm00001d004957,103647105
Zm00001d004966,103647110
Zm00001d004977,103647117
Zm00001d004979,103647118
Zm00001d004986,103647119
Zm00001d005005,103647123
Zm00001d005008,103647124
Zm00001d005012,103647127
Zm00001d005032,103647136
Zm00001d005037,103647138
Zm00001d005038,103647139
Zm00001d005040,103647142
Zm00001d005051,103647148
Zm00001d005052,103647149
Zm00001d005053,103647150
Zm00001d005055,103647152
Zm00001d005056,103647153
Zm00001d005057,103647154
Zm00001d005059,103647156
Zm00001d005062,103647159
Zm00001d005072,103647160
Zm00001d005083,103647166
Zm00001d002723,103647167
